resFR,isCorrect,AnimalID,RecDate,NovelDay,CellID,CellType
0.370628315163158,1,45,211013,2,263,2
0.52801560304285,1,45,211013,2,266,2
0.0605285351994607,1,45,211014,3,6,2
0.168062732125392,1,45,211014,3,86,2
0.00715456898888786,1,45,211014,3,124,2
0.0744236396993141,1,45,211014,3,127,2
0.272704387507974,1,45,211014,3,131,2
0.106140688256021,1,45,211014,3,145,2
-0.252807606302287,1,45,211014,3,168,2
0.33852138832455,1,45,211014,3,176,2
-0.0663960892653024,1,45,211014,3,181,2
0.159229747137254,1,45,211014,3,184,2
0.0792365962586698,1,45,211014,3,190,2
0.0164617956824939,1,45,211014,3,192,2
0.380278517416707,1,45,211014,3,197,2
0.720059948972386,1,45,211014,3,205,2
-0.337273995559607,1,45,211014,3,208,2
-0.0887993077126382,1,45,211014,3,214,2
0.104169634587974,1,45,211014,3,217,2
-0.286848155670181,1,45,211014,3,221,2
-0.406899945184885,1,45,211014,3,228,2
0.512858144228872,1,45,211014,3,229,2
0.178961229339904,1,45,211014,3,230,2
0.111825351484242,1,45,211014,3,235,2
0.22749085724841,1,45,211014,3,236,2
0.323407592284713,1,45,211014,3,237,2
-0.25394728114737,1,45,211014,3,238,2
-0.159985989496228,1,45,211014,3,239,2
0.0977204837201717,1,45,211014,3,245,2
-0.611950334172638,1,46,211017,1,5,2
-0.0290030563540355,1,46,211017,1,7,2
-0.0845617947912455,1,46,211017,1,12,2
0.0718528953746818,1,46,211017,1,15,2
0.051135610908879,1,46,211017,1,20,2
-0.0320518590899887,1,46,211017,1,25,2
-0.115654703976185,1,46,211017,1,36,2
0.217496982747907,1,46,211017,1,45,2
-0.54165311842776,1,46,211017,1,50,2
0.888693840426968,1,46,211017,1,66,2
0.378950617824793,1,46,211017,1,80,2
-0.629365650111539,1,46,211017,1,82,2
-0.00410808750656217,1,46,211017,1,84,2
-0.000216749378921851,1,46,211017,1,85,2
-0.597102936402843,1,46,211017,1,96,2
0.240557668874193,1,46,211017,1,126,2
-0.236737246875959,1,46,211017,1,132,2
0.339302125309647,1,46,211017,1,134,2
0.512331179135747,1,46,211017,1,136,2
0.41924175423615,1,46,211017,1,140,2
-0.152512460861688,1,46,211017,1,148,2
0.501917147912732,1,46,211017,1,150,2
0.355880887534381,1,46,211017,1,168,2
-0.268672081870036,1,46,211017,1,174,2
