AnimalID,RecDate,NovelDay,rawAUC,normAUC,StimCond,Environ,BehavT,TrialT
24,201118,2,0.676002629848784,-4.66039630415292,None,1,DeltaLickrate,AllTrials
24,201119,3,0.71398257129923,0.696080736605132,None,1,DeltaLickrate,AllTrials
45,211007,1,0.54389880952381,0,None,1,DeltaLickrate,AllTrials
45,211008,2,0.572871972318339,5.32693991735263,None,1,DeltaLickrate,AllTrials
45,211010,3,0.684563021519543,25.8622025885453,None,1,DeltaLickrate,AllTrials
45,211012,1,0.836675900277009,0,None,1,DeltaLickrate,AllTrials
45,211013,2,0.769607016360263,-8.01611279762454,None,1,DeltaLickrate,AllTrials
45,211014,3,0.880138408304498,5.19466474570379,None,1,DeltaLickrate,AllTrials
46,211017,1,0.846049382716049,0,None,1,DeltaLickrate,AllTrials
46,211018,2,0.924531325108156,9.2762838665703,None,1,DeltaLickrate,AllTrials
46,211019,3,0.964922711058264,14.0504006941769,None,1,DeltaLickrate,AllTrials
46,211020,1,0.936296296296296,0,None,1,DeltaLickrate,AllTrials
46,211021,2,0.943905325443787,0.812673207999406,None,1,DeltaLickrate,AllTrials
46,211022,3,0.6547,-30.0755537974683,None,1,DeltaLickrate,AllTrials
47,211017,1,0.917522985397512,0,None,1,DeltaLickrate,AllTrials
47,211018,2,0.95845507669832,4.46115159535478,None,1,DeltaLickrate,AllTrials
47,211019,3,0.899926953981008,-1.917775543125,None,1,DeltaLickrate,AllTrials
47,211020,1,0.965704625045284,0,None,1,DeltaLickrate,AllTrials
47,211021,2,0.88808245028306,-8.03787956991347,None,1,DeltaLickrate,AllTrials
47,211022,3,0.782244897959184,-18.9974990621483,None,1,DeltaLickrate,AllTrials
11,200130,1,0.511499684940139,0,None,2,DeltaLickrate,AllTrials
11,200131,2,0.527760461702427,3.17903944832179,None,2,DeltaLickrate,AllTrials
11,200201,3,0.568874338957441,11.2169480659636,None,2,DeltaLickrate,AllTrials
11,200203,1,0.53387546000604,0,None,2,DeltaLickrate,AllTrials
11,200204,2,0.580079661376718,8.65449057541538,None,2,DeltaLickrate,AllTrials
11,200205,3,0.601955083445892,12.7519671795893,None,2,DeltaLickrate,AllTrials
18,200814,1,0.516041050295858,0,None,2,DeltaLickrate,AllTrials
18,200815,2,0.53793712915036,4.24308857637361,None,2,DeltaLickrate,AllTrials
18,200816,3,0.541569833675097,4.9470450780229,None,2,DeltaLickrate,AllTrials
18,200818,1,0.551715976331361,0,None,2,DeltaLickrate,AllTrials
18,200819,2,0.552784540297499,0.193680083952547,None,2,DeltaLickrate,AllTrials
18,200820,3,0.534503271861987,-3.11984883668404,None,2,DeltaLickrate,AllTrials
21,201010,1,0.500195786670843,0,None,2,DeltaLickrate,AllTrials
21,201011,2,0.591163162097418,18.1863537939867,None,2,DeltaLickrate,AllTrials
21,201012,3,0.495635786550288,-0.911643048996027,None,2,DeltaLickrate,AllTrials
21,201014,1,0.546683673469388,0,None,2,DeltaLickrate,AllTrials
21,201015,2,0.601618162057722,10.0486792004793,None,2,DeltaLickrate,AllTrials
21,201016,3,0.526126339939085,-3.76037085575304,None,2,DeltaLickrate,AllTrials
24,201113,1,0.504292567965659,0,None,2,DeltaLickrate,AllTrials
24,201114,2,0.528999962362151,4.89941672076641,None,2,DeltaLickrate,AllTrials
24,201115,3,0.574592029628486,13.9402137030134,None,2,DeltaLickrate,AllTrials
24,201117,1,0.565957637968599,0,None,2,DeltaLickrate,AllTrials
24,201118,2,0.561032253269917,-0.870274446045304,None,2,DeltaLickrate,AllTrials
24,201119,3,0.583440742944015,3.08911900865372,None,2,DeltaLickrate,AllTrials
45,211007,1,0.519626010781671,NaN,None,2,DeltaLickrate,AllTrials
45,211008,2,0.54,NaN,None,2,DeltaLickrate,AllTrials
45,211010,3,0.593055555555556,NaN,None,2,DeltaLickrate,AllTrials
45,211012,1,0.63064313569965,0,None,2,DeltaLickrate,AllTrials
45,211013,2,0.592208504801097,-6.09451347724766,None,2,DeltaLickrate,AllTrials
45,211014,3,0.633729272959184,0.489363490194841,None,2,DeltaLickrate,AllTrials
46,211017,1,0.511388888888889,0,None,2,DeltaLickrate,AllTrials
46,211018,2,0.6861,34.164041281912,None,2,DeltaLickrate,AllTrials
46,211019,3,0.901008947268228,76.1886045717338,None,2,DeltaLickrate,AllTrials
46,211020,1,0.495032144944477,0,None,2,DeltaLickrate,AllTrials
46,211021,2,0.740698412698413,49.6263263432095,None,2,DeltaLickrate,AllTrials
46,211022,3,0.681262620894888,37.6198753661338,None,2,DeltaLickrate,AllTrials
47,211017,1,0.750148720999405,0,None,2,DeltaLickrate,AllTrials
47,211018,2,0.721482577251808,-3.82139473748696,None,2,DeltaLickrate,AllTrials
47,211019,3,0.854612919547984,13.9257983949375,None,2,DeltaLickrate,AllTrials
47,211020,1,0.874603594080338,0,None,2,DeltaLickrate,AllTrials
47,211021,2,0.936904761904762,7.12336059971652,None,2,DeltaLickrate,AllTrials
47,211022,3,0.848915289256198,-2.93713689241716,None,2,DeltaLickrate,AllTrials
57,220329,1,0.498779086469405,0,Goal,2,LickLatency,AllTrials
57,220330,2,0.50912385951756,12.8964799034375,Goal,2,LickLatency,AllTrials
57,220331,3,0.540479001517963,13.1155236308734,Goal,2,LickLatency,AllTrials
63,221007,1,0.668072187552707,0,Goal,2,LickLatency,AllTrials
62,221008,1,0.51374716553288,0,Goal,2,LickLatency,AllTrials
63,221008,2,0.622143351800554,8.3603976549476,Goal,2,LickLatency,AllTrials
62,221009,2,0.5712890625,0.908090620561458,Goal,2,LickLatency,AllTrials
63,221009,3,0.668025626092021,14.53749325054,Goal,2,LickLatency,AllTrials
62,221010,3,0.646201873048907,26.924295722703,Goal,2,LickLatency,AllTrials
65,221018,1,0.68573817486861,0,Goal,2,LickLatency,AllTrials
65,221019,2,0.254956999522217,-6.87483128438562,Goal,2,LickLatency,AllTrials
65,221020,3,0.684255959010916,-0.00696952538267011,Goal,2,LickLatency,AllTrials
4,230428,1,0.519070010449321,0,Goal,2,LickLatency,AllTrials
4,230429,2,0.586011770031688,-62.8200661905591,Goal,2,LickLatency,AllTrials
4,230430,3,0.587148760330579,-0.216148948974331,Goal,2,LickLatency,AllTrials
57,220403,1,0.574872169466764,0,Sham,2,LickLatency,AllTrials
57,220404,2,0.661325687299713,15.0387377272309,Sham,2,LickLatency,AllTrials
57,220405,3,0.751154201292705,30.6645618258848,Sham,2,LickLatency,AllTrials
61,220906,1,0.605327203893997,0,Sham,2,LickLatency,AllTrials
61,220907,2,0.690728143109095,14.1082275281409,Sham,2,LickLatency,AllTrials
61,220908,3,0.663558817694902,9.61985739717432,Sham,2,LickLatency,AllTrials
62,221011,1,0.561975308641975,0,Sham,2,LickLatency,AllTrials
62,221012,2,0.597873263888889,6.38781716827769,Sham,2,LickLatency,AllTrials
62,221013,3,0.577853732638889,2.82546648451233,Sham,2,LickLatency,AllTrials
63,221004,1,0.549852190271432,0,Sham,2,LickLatency,AllTrials
63,221005,2,0.418131422390481,-23.9556684890039,Sham,2,LickLatency,AllTrials
63,221006,3,0.731677433726888,33.0680220380132,Sham,2,LickLatency,AllTrials
65,221021,1,0.728228946110238,0,Sham,2,LickLatency,AllTrials
65,221022,2,0.766494221983338,5.25456672348572,Sham,2,LickLatency,AllTrials
65,221023,3,0.730038931766956,0.248546238979551,Sham,2,LickLatency,AllTrials
57,220329,1,0.506055363321799,0,Goal,2,LickLatency,LowStim
57,220330,2,0.490484429065744,16.094674556213,Goal,2,LickLatency,LowStim
57,220331,3,0.59297052154195,-17.037037037037,Goal,2,LickLatency,LowStim
63,221007,1,0.789256198347107,0,Goal,2,LickLatency,LowStim
62,221008,1,0.516068052930057,0,Goal,2,LickLatency,LowStim
63,221008,2,0.599173553719008,17.1750295559819,Goal,2,LickLatency,LowStim
62,221009,2,0.61,5.21599103829726,Goal,2,LickLatency,LowStim
63,221009,3,0.733418367346939,20.5401709401709,Goal,2,LickLatency,LowStim
62,221010,3,0.544423440453686,10.9970894469949,Goal,2,LickLatency,LowStim
65,221018,1,0.730902777777778,0,Goal,2,LickLatency,LowStim
65,221019,2,0.355902777777778,-24.0837696335079,Goal,2,LickLatency,LowStim
65,221020,3,0.63538062283737,-7.07474089112084,Goal,2,LickLatency,LowStim
4,230428,1,0.555555555555556,0,Goal,2,LickLatency,LowStim
4,230429,2,0.644970414201183,-51.3064133016627,Goal,2,LickLatency,LowStim
4,230430,3,0.460905349794239,-13.0690644289014,Goal,2,LickLatency,LowStim
57,220403,1,0.565,0,Sham,2,LickLatency,LowStim
57,220404,2,0.604308390022676,6.957237172155,Sham,2,LickLatency,LowStim
57,220405,3,0.795555555555556,40.8062930186824,Sham,2,LickLatency,LowStim
61,220906,1,0.5,0,Sham,2,LickLatency,LowStim
61,220907,2,0.59765625,19.53125,Sham,2,LickLatency,LowStim
61,220908,3,0.351851851851852,-29.6296296296296,Sham,2,LickLatency,LowStim
62,221011,1,0.564236111111111,0,Sham,2,LickLatency,LowStim
62,221012,2,0.5944,5.34596923076921,Sham,2,LickLatency,LowStim
62,221013,3,0.6128,8.60701538461538,Sham,2,LickLatency,LowStim
63,221004,1,0.41796875,0,Sham,2,LickLatency,LowStim
63,221005,2,0.351606805293006,-15.8772503224211,Sham,2,LickLatency,LowStim
63,221006,3,0.837370242214533,100.342786922356,Sham,2,LickLatency,LowStim
65,221021,1,0.618626430801249,0,Sham,2,LickLatency,LowStim
65,221022,2,0.768494897959184,24.2260045313331,Sham,2,LickLatency,LowStim
65,221023,3,0.703888888888889,13.7825436875059,Sham,2,LickLatency,LowStim
57,220329,1,0.540657439446367,0,Goal,2,LickLatency,HighStim
57,220330,2,0.47265306122449,2.93159609120523,Goal,2,LickLatency,HighStim
57,220331,3,0.527210884353742,3.46242007479792,Goal,2,LickLatency,HighStim
63,221007,1,0.71625,0,Goal,2,LickLatency,HighStim
62,221008,1,0.542533081285444,0,Goal,2,LickLatency,HighStim
63,221008,2,0.433884297520661,-2.48707482993197,Goal,2,LickLatency,HighStim
62,221009,2,0.419667590027701,14.7846329144506,Goal,2,LickLatency,HighStim
63,221009,3,0.673469387755102,-22.3782825484765,Goal,2,LickLatency,HighStim
62,221010,3,0.697916666666667,47.6593983880253,Goal,2,LickLatency,HighStim
65,221018,1,0.715277777777778,0,Goal,2,LickLatency,HighStim
65,221019,2,0.2578125,-39.4227856864697,Goal,2,LickLatency,HighStim
65,221020,3,0.356290174471993,-5.97286034832782,Goal,2,LickLatency,HighStim
4,230428,1,0.532986111111111,0,Goal,2,LickLatency,HighStim
4,230429,2,0.548611111111111,-63.9563106796116,Goal,2,LickLatency,HighStim
4,230430,3,0.551440329218107,-50.1885581320709,Goal,2,LickLatency,HighStim
57,220403,1,0.4875,0,Sham,2,LickLatency,HighStim
57,220404,2,0.74,51.7948717948718,Sham,2,LickLatency,HighStim
57,220405,3,0.789536266349584,61.9561571999146,Sham,2,LickLatency,HighStim
61,220906,1,0.350206611570248,0,Sham,2,LickLatency,HighStim
61,220907,2,0.346020761245675,-1.19525165610232,Sham,2,LickLatency,HighStim
61,220908,3,0.657894736842105,87.8590281012265,Sham,2,LickLatency,HighStim
62,221011,1,0.517361111111111,0,Sham,2,LickLatency,HighStim
62,221012,2,0.529585798816568,2.36289265716214,Sham,2,LickLatency,HighStim
62,221013,3,0.5864,13.3444295302013,Sham,2,LickLatency,HighStim
63,221004,1,0.522491349480969,0,Sham,2,LickLatency,HighStim
63,221005,2,0.45179584120983,-13.5304648280524,Sham,2,LickLatency,HighStim
63,221006,3,0.306094182825485,-41.4164113665132,Sham,2,LickLatency,HighStim
65,221021,1,0.745,0,Sham,2,LickLatency,HighStim
65,221022,2,0.700960219478738,-5.9113799357399,Sham,2,LickLatency,HighStim
65,221023,3,0.768494897959184,3.1536775784139,Sham,2,LickLatency,HighStim
57,220329,1,0.5036,0,Goal,2,LickLatency,NoStim
57,220330,2,0.528584392014519,19.68127321404,Goal,2,LickLatency,NoStim
57,220331,3,0.553877551020408,25.6042750006533,Goal,2,LickLatency,NoStim
63,221007,1,0.566122448979592,0,Goal,2,LickLatency,NoStim
62,221008,1,0.532548476454294,0,Goal,2,LickLatency,NoStim
63,221008,2,0.64892578125,9.983628081892,Goal,2,LickLatency,NoStim
62,221009,2,0.6752,0.74994352834875,Goal,2,LickLatency,NoStim
63,221009,3,0.620289855072464,34.0746624305004,Goal,2,LickLatency,NoStim
62,221010,3,0.672022684310019,27.1363086883503,Goal,2,LickLatency,NoStim
65,221018,1,0.63953488372093,0,Goal,2,LickLatency,NoStim
65,221019,2,0.194767441860465,14.6263997161139,Goal,2,LickLatency,NoStim
65,221020,3,0.724214747159724,9.56814310941139,Goal,2,LickLatency,NoStim
4,230428,1,0.500641025641026,0,Goal,2,LickLatency,NoStim
4,230429,2,0.599173553719008,-69.5454545454545,Goal,2,LickLatency,NoStim
4,230430,3,0.628826530612245,13.2408513740659,Goal,2,LickLatency,NoStim
57,220403,1,0.380622837370242,0,Sham,2,LickLatency,NoStim
57,220404,2,0.332175925925926,-12.7283249158249,Sham,2,LickLatency,NoStim
57,220405,3,0.712396694214876,87.1660405709993,Sham,2,LickLatency,NoStim
61,220906,1,0.617063492063492,0,Sham,2,LickLatency,NoStim
61,220907,2,0.766666666666667,24.2443729903537,Sham,2,LickLatency,NoStim
61,220908,3,0.330017301038062,-46.5180965520311,Sham,2,LickLatency,NoStim
62,221011,1,0.596655328798186,0,Sham,2,LickLatency,NoStim
62,221012,2,0.635072314049587,6.43872322883335,Sham,2,LickLatency,NoStim
62,221013,3,0.457939508506616,-23.2489032773709,Sham,2,LickLatency,NoStim
63,221004,1,0.466836734693878,0,Sham,2,LickLatency,NoStim
63,221005,2,0.4415625,-5.41393442622951,Sham,2,LickLatency,NoStim
63,221006,3,0.699167657550535,49.7670610709343,Sham,2,LickLatency,NoStim
65,221021,1,0.771805555555556,0,Sham,2,LickLatency,NoStim
65,221022,2,0.790265092448207,2.39173413041365,Sham,2,LickLatency,NoStim
65,221023,3,0.727009322247418,-5.80408277521314,Sham,2,LickLatency,NoStim
57,220329,1,0.520761245674741,0,Goal,2,LickLatency,BothStim
57,220330,2,0.506406217181264,7.18689156626504,Goal,2,LickLatency,BothStim
57,220331,3,0.535997732426304,-15.339382220239,Goal,2,LickLatency,BothStim
63,221007,1,0.743480725623583,0,Goal,2,LickLatency,BothStim
62,221008,1,0.493856332703214,0,Goal,2,LickLatency,BothStim
63,221008,2,0.590134297520661,2.92581041275865,Goal,2,LickLatency,BothStim
62,221009,2,0.52465483234714,-2.47822480298632,Goal,2,LickLatency,BothStim
63,221009,3,0.71061862244898,0.747672125131859,Goal,2,LickLatency,BothStim
62,221010,3,0.624490719782707,23.3181384025495,Goal,2,LickLatency,BothStim
65,221018,1,0.726779513888889,0,Goal,2,LickLatency,BothStim
65,221019,2,0.305555555555556,-20.625474584335,Goal,2,LickLatency,BothStim
65,221020,3,0.35631543773669,-4.42003431185665,Goal,2,LickLatency,BothStim
4,230428,1,0.540364583333333,0,Goal,2,LickLatency,BothStim
4,230429,2,0.5792,-57.9575992833682,Goal,2,LickLatency,BothStim
4,230430,3,0.457475994513032,-50.973379005952,Goal,2,LickLatency,BothStim
57,220403,1,0.5425,0,Sham,2,LickLatency,BothStim
57,220404,2,0.660618679357525,21.7730284530001,Sham,2,LickLatency,BothStim
57,220405,3,0.796753806377478,46.867061083406,Sham,2,LickLatency,BothStim
61,220906,1,0.413739669421488,0,Sham,2,LickLatency,BothStim
61,220907,2,0.629476584022039,52.1431543903454,Sham,2,LickLatency,BothStim
61,220908,3,0.64572680788897,56.0707990103678,Sham,2,LickLatency,BothStim
62,221011,1,0.542751736111111,0,Sham,2,LickLatency,BothStim
62,221012,2,NaN,NaN,Sham,2,LickLatency,BothStim
62,221013,3,0.6104,12.4639424230308,Sham,2,LickLatency,BothStim
63,221004,1,0.552800734618916,0,Sham,2,LickLatency,BothStim
63,221005,2,0.402173913043478,-27.247941643796,Sham,2,LickLatency,BothStim
63,221006,3,NaN,NaN,Sham,2,LickLatency,BothStim
65,221021,1,0.69134641225477,0,Sham,2,LickLatency,BothStim
65,221022,2,0.738677685950413,6.84624565292471,Sham,2,LickLatency,BothStim
65,221023,3,0.733353151010702,6.07607677009993,Sham,2,LickLatency,BothStim
57,220329,1,0.505342613469268,0,Goal,2,LickLatency,ShortStim
57,220330,2,0.509451415701416,12.8268329225267,Goal,2,LickLatency,ShortStim
57,220331,3,0.512755102040816,11.9028200666957,Goal,2,LickLatency,ShortStim
63,221007,1,0.560083283759667,0,Goal,2,LickLatency,ShortStim
62,221008,1,0.517751479289941,0,Goal,2,LickLatency,ShortStim
63,221008,2,0.57922136713445,1.46682436311091,Goal,2,LickLatency,ShortStim
62,221009,2,0.620756172839506,1.62921592377901,Goal,2,LickLatency,ShortStim
63,221009,3,0.595454545454545,22.8386754439535,Goal,2,LickLatency,ShortStim
62,221010,3,0.671280276816609,31.7653177766493,Goal,2,LickLatency,ShortStim
65,221018,1,0.63953488372093,0,Goal,2,LickLatency,ShortStim
65,221019,2,0.194767441860465,3.41700670770158,Goal,2,LickLatency,ShortStim
65,221020,3,0.724214747159724,6.31535750494858,Goal,2,LickLatency,ShortStim
4,230428,1,0.531055900621118,0,Goal,2,LickLatency,ShortStim
4,230429,2,0.599173553719008,-69.5454545454545,Goal,2,LickLatency,ShortStim
4,230430,3,0.59426652892562,13.2408513740659,Goal,2,LickLatency,ShortStim
57,220403,1,0.572359396433471,0,Sham,2,LickLatency,ShortStim
57,220404,2,0.666288737717309,16.4109022878174,Sham,2,LickLatency,ShortStim
57,220405,3,0.75283890672723,31.5325495516239,Sham,2,LickLatency,ShortStim
61,220906,1,0.617157974300832,0,Sham,2,LickLatency,ShortStim
61,220907,2,0.723032069970845,17.1551045402852,Sham,2,LickLatency,ShortStim
61,220908,3,0.353777650100546,-42.6763219739103,Sham,2,LickLatency,ShortStim
62,221011,1,0.584444444444444,0,Sham,2,LickLatency,ShortStim
62,221012,2,0.605145746579417,3.5420478938166,Sham,2,LickLatency,ShortStim
62,221013,3,0.57148895060983,-2.21671947740557,Sham,2,LickLatency,ShortStim
63,221004,1,0.474609375,0,Sham,2,LickLatency,ShortStim
63,221005,2,0.423405654174885,-10.7886029063617,Sham,2,LickLatency,ShortStim
63,221006,3,0.726659006032749,53.1067535344722,Sham,2,LickLatency,ShortStim
65,221021,1,0.771805555555556,0,Sham,2,LickLatency,ShortStim
65,221022,2,0.790265092448207,2.39173413041365,Sham,2,LickLatency,ShortStim
65,221023,3,0.727009322247418,-5.80408277521314,Sham,2,LickLatency,ShortStim
11,200130,1,0.822607897153352,0,None,1,LickLatency,AllTrials
11,200131,2,0.69974407790019,-14.9358910458231,None,1,LickLatency,AllTrials
11,200201,3,0.717099798267473,-12.82604984112,None,1,LickLatency,AllTrials
11,200203,1,0.623840625703814,0,None,1,LickLatency,AllTrials
11,200204,2,0.455181405895692,-27.0356262255031,None,1,LickLatency,AllTrials
11,200205,3,0.606296547054841,-2.81226934029511,None,1,LickLatency,AllTrials
18,200814,1,0.785787745737906,0,None,1,LickLatency,AllTrials
18,200815,2,0.857750472589792,9.15803628170717,None,1,LickLatency,AllTrials
18,200816,3,0.784970574920779,-0.103993835683935,None,1,LickLatency,AllTrials
18,200818,1,0.920667057381853,0,None,1,LickLatency,AllTrials
18,200819,2,0.928047337278107,0.801623109796235,None,1,LickLatency,AllTrials
18,200820,3,0.905082254508451,-1.69277294635921,None,1,LickLatency,AllTrials
21,201010,1,0.973334194214876,0,None,1,LickLatency,AllTrials
21,201011,2,0.942729591836734,-3.14430568247206,None,1,LickLatency,AllTrials
21,201012,3,0.741604197901049,-23.807855276342,None,1,LickLatency,AllTrials
21,201014,1,0.989248528746039,0,None,1,LickLatency,AllTrials
21,201015,2,0.971444888635066,-1.79971357991716,None,1,LickLatency,AllTrials
21,201016,3,0.742624223602485,-24.9304697431466,None,1,LickLatency,AllTrials
24,201113,1,0.796322895719621,0,None,1,LickLatency,AllTrials
24,201114,2,0.888679423131304,11.5978741673906,None,1,LickLatency,AllTrials
24,201115,3,0.810527621055242,1.78378964261538,None,1,LickLatency,AllTrials
24,201117,1,0.838710262737698,0,None,1,LickLatency,AllTrials
24,201118,2,0.633407202216067,-24.4784247484329,None,1,LickLatency,AllTrials
24,201119,3,0.775860117700317,-7.49366590939607,None,1,LickLatency,AllTrials
45,211007,1,0.547574626865672,0,None,1,LickLatency,AllTrials
45,211008,2,0.516678200692042,-5.64241377480943,None,1,LickLatency,AllTrials
45,211010,3,0.527988215488215,-3.57693918170921,None,1,LickLatency,AllTrials
45,211012,1,0.647756232686981,0,None,1,LickLatency,AllTrials
45,211013,2,0.749873503120256,15.7647684854655,None,1,LickLatency,AllTrials
45,211014,3,0.830034602076124,28.1399637998122,None,1,LickLatency,AllTrials
46,211017,1,0.702407407407407,0,None,1,LickLatency,AllTrials
46,211018,2,0.914116327511617,30.1404737295737,None,1,LickLatency,AllTrials
46,211019,3,0.831813978068437,18.4232924220817,None,1,LickLatency,AllTrials
46,211020,1,0.688148148148148,0,None,1,LickLatency,AllTrials
46,211021,2,0.61810650887574,-10.1782791192413,None,1,LickLatency,AllTrials
46,211022,3,0.62805,-8.73331539289559,None,1,LickLatency,AllTrials
47,211017,1,0.865129799891833,0,None,1,LickLatency,AllTrials
47,211018,2,0.931599407626805,7.68319479265218,None,1,LickLatency,AllTrials
47,211019,3,0.646704924102184,-25.2476421245643,None,1,LickLatency,AllTrials
47,211020,1,0.565934065934066,0,None,1,LickLatency,AllTrials
47,211021,2,0.645376687472783,14.0374340971325,None,1,LickLatency,AllTrials
47,211022,3,0.500612244897959,-11.5423023578363,None,1,LickLatency,AllTrials
11,200130,1,0.579907057340895,0,None,2,LickLatency,AllTrials
11,200131,2,0.543681573950632,-6.24677401864546,None,2,LickLatency,AllTrials
11,200201,3,0.592442938577413,2.16170523842232,None,2,LickLatency,AllTrials
11,200203,1,0.49969798995537,0,None,2,LickLatency,AllTrials
11,200204,2,0.550384859826283,10.1435008524731,None,2,LickLatency,AllTrials
11,200205,3,0.592740550811566,18.6197588796597,None,2,LickLatency,AllTrials
18,200814,1,0.53024645257655,0,None,2,LickLatency,AllTrials
18,200815,2,0.596831208180785,12.5573222188833,None,2,LickLatency,AllTrials
18,200816,3,0.462857142857143,-12.7090543259557,None,2,LickLatency,AllTrials
18,200818,1,0.49292899408284,0,None,2,LickLatency,AllTrials
18,200819,2,0.609948863702548,23.7397010572361,None,2,LickLatency,AllTrials
18,200820,3,0.68225758477097,38.4088972166063,None,2,LickLatency,AllTrials
21,201010,1,0.505489530277306,0,None,2,LickLatency,AllTrials
21,201011,2,0.630627956020556,24.7558887470133,None,2,LickLatency,AllTrials
21,201012,3,0.754816156128967,49.3237962247968,None,2,LickLatency,AllTrials
21,201014,1,0.333086734693878,0,None,2,LickLatency,AllTrials
21,201015,2,0.919152276295133,175.949829446038,None,2,LickLatency,AllTrials
21,201016,3,0.756886689115177,127.234113604311,None,2,LickLatency,AllTrials
24,201113,1,0.355509077963688,0,None,2,LickLatency,AllTrials
24,201114,2,0.637707666514251,79.3787292766084,None,2,LickLatency,AllTrials
24,201115,3,0.68648971876085,93.1004751532586,None,2,LickLatency,AllTrials
24,201117,1,0.663069113452079,0,None,2,LickLatency,AllTrials
24,201118,2,0.661175765071869,-0.285543142004088,None,2,LickLatency,AllTrials
24,201119,3,0.665795586527294,0.411189877480589,None,2,LickLatency,AllTrials
45,211007,1,0.479042638777152,NaN,None,2,LickLatency,AllTrials
45,211008,2,0.5002849002849,NaN,None,2,LickLatency,AllTrials
45,211010,3,0.539828431372549,NaN,None,2,LickLatency,AllTrials
45,211012,1,0.614250776654108,0,None,2,LickLatency,AllTrials
45,211013,2,0.620639945728984,1.04015645037986,None,2,LickLatency,AllTrials
45,211014,3,0.679733787841896,10.6606314027767,None,2,LickLatency,AllTrials
46,211017,1,0.475007181844298,0,None,2,LickLatency,AllTrials
46,211018,2,0.660652920962199,39.0827225805513,None,2,LickLatency,AllTrials
46,211019,3,0.789644012944984,66.2383313614447,None,2,LickLatency,AllTrials
46,211020,1,0.546394714162597,0,None,2,LickLatency,AllTrials
46,211021,2,0.559968253968254,2.48420042394806,None,2,LickLatency,AllTrials
46,211022,3,0.542034222552875,-0.798047912378682,None,2,LickLatency,AllTrials
47,211017,1,0.436273051754908,0,None,2,LickLatency,AllTrials
47,211018,2,0.791995397764629,81.5366304608612,None,2,LickLatency,AllTrials
47,211019,3,0.674397031539889,54.5814092406413,None,2,LickLatency,AllTrials
47,211020,1,0.621577995867769,0,None,2,LickLatency,AllTrials
47,211021,2,0.7259410430839,16.7900163631811,None,2,LickLatency,AllTrials
47,211022,3,0.651253918495298,4.77428783271189,None,2,LickLatency,AllTrials
