DataY,AnimalID,RecDate,NovelDay,CellID,CellType,StimCond,Environ,GoalMod
1.83611516965407,21,201010,1,14,3,0,1,1
1.65833709688988,21,201010,1,15,3,0,1,0
1.32728849211121,21,201010,1,16,3,0,1,0
1.19238822166718,21,201010,1,17,3,0,1,0
1.47695299694654,21,201010,1,18,3,0,1,1
1.94607794457595,21,201010,1,19,3,0,1,1
1.72751976819098,21,201010,1,20,3,0,1,1
1.72536408584793,21,201010,1,21,3,0,1,0
1.69442239509277,21,201010,1,22,3,0,1,0
1.76168267097329,21,201010,1,23,3,0,1,1
1.24177283143352,21,201010,1,24,3,0,1,1
1.59745095641333,21,201010,1,25,3,0,1,1
1.83299741660305,21,201010,1,26,3,0,1,1
1.14732643372002,21,201010,1,27,3,0,1,1
1.59589544876561,21,201010,1,28,3,0,1,1
1.59041170457522,21,201010,1,29,3,0,1,1
1.95696906824671,21,201010,1,30,3,0,1,1
1.23441752765695,21,201010,1,31,3,0,1,1
0.561308934556796,21,201011,2,1,1,0,1,1
0.598337809553239,21,201011,2,2,3,0,1,0
